TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
T004876,2025-02-19,Webcam,Accessories,East,Online,3,7511,22533,Cash,C01479
T004877,2025-09-03,Smartwatch,Accessories,South,Online,4,9087,36348,Credit Card,C00943
T004878,2025-04-23,Monitor,Electronics,West,Offline,5,17996,89980,UPI,C02400
T004879,2025-06-19,Camera,Electronics,South,Online,1,66845,66845,Cash,C02090
T004880,2025-06-15,Webcam,Accessories,West,Offline,2,5162,10324,Credit Card,C01379
T004881,2025-01-14,Camera,Electronics,South,Offline,3,26618,79854,UPI,C00259
T004882,2025-07-22,Smartwatch,Accessories,West,Offline,1,8899,8899,Cash,C01234
T004883,2025-10-15,Power Bank,Accessories,South,Online,2,3773,7546,Credit Card,C00037
T004884,2025-07-08,Mouse,Accessories,West,Offline,1,1429,1429,Cash,C02070
T004885,2025-06-04,Camera,Electronics,West,Offline,4,35128,140512,Credit Card,C01185
T004886,2025-02-24,Tablet,Electronics,West,Offline,4,43179,172716,Net Banking,C01766
T004887,2025-07-01,Smartphone,Electronics,West,Offline,5,16981,84905,Cash,C02407
T004888,2025-07-29,Keyboard,Accessories,South,Online,1,1361,1361,UPI,C01879
T004889,2025-03-16,Smartwatch,Accessories,North,Offline,4,11539,46156,Net Banking,C00830
T004890,2025-10-04,Printer,Electronics,West,Online,2,25854,51708,Cash,C01309
T004891,2025-05-13,Camera,Electronics,West,Offline,5,54073,270365,Cash,C01858
T004892,2025-12-09,Headphones,Accessories,West,Online,3,5680,17040,Credit Card,C01917
T004893,2025-02-28,Speaker,Accessories,West,Online,1,14746,14746,Net Banking,C02354
T004894,2025-12-11,Tablet,Electronics,West,Online,4,36429,145716,UPI,C00014
T004895,2025-07-01,Printer,Electronics,East,Offline,2,10595,21190,Credit Card,C00048
T004896,2025-12-05,Monitor,Electronics,East,Offline,1,25199,25199,Cash,C01266
T004897,2025-11-17,Keyboard,Accessories,West,Offline,2,4205,8410,Net Banking,C01910
T004898,2025-03-05,Laptop,Electronics,West,Offline,5,65422,327110,Cash,C01735
T004899,2025-11-23,Gaming Chair,Furniture,West,Online,4,17668,70672,UPI,C01122
T004900,2025-09-17,Camera,Electronics,North,Online,4,58380,233520,UPI,C00816
T004901,2025-07-12,Router,Networking,South,Online,5,7265,36325,UPI,C01150
T004902,2025-05-23,Power Bank,Accessories,West,Online,2,4313,8626,Net Banking,C02208
T004903,2025-04-14,Speaker,Accessories,North,Offline,1,3537,3537,UPI,C01289
T004904,2025-08-02,Laptop,Electronics,North,Offline,2,59522,119044,Net Banking,C01271
T004905,2025-08-30,Power Bank,Accessories,West,Online,1,4606,4606,UPI,C02019
T004906,2025-07-28,Keyboard,Accessories,South,Online,5,1849,9245,Credit Card,C02233
T004907,2025-04-03,Router,Networking,East,Online,3,7908,23724,Credit Card,C01594
T004908,2025-05-22,Tablet,Electronics,West,Online,1,26390,26390,Net Banking,C01720
T004909,2025-04-22,Tablet,Electronics,West,Online,4,44204,176816,Credit Card,C00735
T004910,2025-02-28,Keyboard,Accessories,East,Online,4,3950,15800,UPI,C01907
T004911,2025-02-12,Router,Networking,South,Online,4,5039,20156,UPI,C01263
T004912,2025-07-26,Tablet,Electronics,East,Offline,2,34047,68094,Cash,C00558
T004913,2025-09-25,Router,Networking,West,Online,2,2194,4388,Cash,C01253
T004914,2025-10-23,Speaker,Accessories,West,Offline,2,6587,13174,Credit Card,C02375
T004915,2025-04-28,Camera,Electronics,North,Offline,4,34263,137052,Credit Card,C00066
T004916,2025-01-20,Keyboard,Accessories,East,Online,1,3665,3665,UPI,C02361
T004917,2025-08-10,Smartwatch,Accessories,North,Offline,4,6843,27372,Credit Card,C00290
T004918,2025-06-15,Headphones,Accessories,North,Offline,1,8737,8737,Net Banking,C02275
T004919,2025-05-11,Monitor,Electronics,North,Online,2,19559,39118,Credit Card,C00175
T004920,2025-06-05,Smartphone,Electronics,North,Online,3,19952,59856,UPI,C01089
T004921,2025-07-03,Webcam,Accessories,East,Offline,2,6547,13094,Credit Card,C00847
T004922,2025-03-31,Power Bank,Accessories,East,Online,5,825,4125,Cash,C02318
T004923,2025-04-04,Gaming Chair,Furniture,East,Online,1,28931,28931,Cash,C02230
T004924,2025-01-13,Speaker,Accessories,West,Online,3,3653,10959,Credit Card,C00835
T004925,2025-11-18,Mouse,Accessories,South,Online,2,639,1278,UPI,C02388
T004926,2025-10-20,Headphones,Accessories,North,Offline,3,9019,27057,Net Banking,C00887
T004927,2025-08-18,Smartphone,Electronics,West,Offline,4,34873,139492,Credit Card,C01920
T004928,2025-11-18,Webcam,Accessories,East,Online,1,6661,6661,Credit Card,C00859
T004929,2025-10-19,Mouse,Accessories,East,Online,5,1044,5220,UPI,C01140
T004930,2025-01-26,Router,Networking,West,Offline,4,3352,13408,Net Banking,C01775
T004931,2025-03-16,Laptop,Electronics,North,Offline,3,90491,271473,Credit Card,C01035
T004932,2025-12-30,Headphones,Accessories,East,Offline,2,5130,10260,Credit Card,C00167
T004933,2025-10-26,Printer,Electronics,North,Online,1,21706,21706,Credit Card,C02010
T004934,2025-05-30,Gaming Chair,Furniture,North,Online,5,18623,93115,Credit Card,C01824
T004935,2025-05-28,Headphones,Accessories,South,Offline,2,4584,9168,Credit Card,C01972
T004936,2025-01-08,Power Bank,Accessories,East,Online,5,4609,23045,Cash,C00328
T004937,2025-01-29,Router,Networking,West,Offline,1,2310,2310,Cash,C01071
T004938,2025-10-23,Tablet,Electronics,South,Offline,3,44079,132237,Cash,C01402
T004939,2025-07-28,Camera,Electronics,North,Online,5,71046,355230,Credit Card,C01859
T004940,2025-05-08,Camera,Electronics,West,Offline,1,82496,82496,Cash,C00821
T004941,2025-12-06,Smartphone,Electronics,South,Online,5,54006,270030,Credit Card,C00399
T004942,2025-04-26,Gaming Chair,Furniture,South,Offline,2,28684,57368,Credit Card,C00437
T004943,2025-05-24,Webcam,Accessories,South,Offline,5,9288,46440,Cash,C00797
T004944,2025-11-14,Tablet,Electronics,North,Offline,2,16977,33954,Credit Card,C01071
T004945,2025-08-23,Laptop,Electronics,North,Offline,2,89177,178354,UPI,C00526
T004946,2025-01-07,Camera,Electronics,East,Online,1,54838,54838,Credit Card,C00489
T004947,2025-02-14,Monitor,Electronics,South,Offline,4,10656,42624,UPI,C01789
T004948,2025-08-27,Laptop,Electronics,West,Offline,5,54134,270670,Cash,C00750
T004949,2025-06-04,Tablet,Electronics,North,Online,3,39431,118293,Cash,C01391
T004950,2025-06-30,Gaming Chair,Furniture,South,Online,2,11484,22968,UPI,C01339
T004951,2025-08-03,Tablet,Electronics,West,Offline,4,48916,195664,Credit Card,C01134
T004952,2025-03-29,Router,Networking,North,Online,2,4198,8396,Credit Card,C01600
T004953,2025-09-13,Webcam,Accessories,West,Offline,4,5809,23236,Cash,C00556
T004954,2025-03-14,Smartphone,Electronics,West,Online,4,53559,214236,Cash,C02036
T004955,2025-06-28,Gaming Chair,Furniture,East,Online,3,25303,75909,Cash,C02457
T004956,2025-07-31,Smartwatch,Accessories,North,Online,4,19290,77160,UPI,C00239
T004957,2025-10-20,Camera,Electronics,North,Offline,3,31858,95574,Credit Card,C00317
T004958,2025-08-22,Tablet,Electronics,North,Offline,1,25002,25002,Net Banking,C00770
T004959,2025-08-27,Tablet,Electronics,North,Online,2,14895,29790,Credit Card,C02127
T004960,2025-08-11,Monitor,Electronics,East,Offline,3,18556,55668,Credit Card,C00330
T004961,2025-04-29,Headphones,Accessories,East,Online,2,1792,3584,Net Banking,C00777
T004962,2025-11-09,Headphones,Accessories,South,Offline,5,9767,48835,Credit Card,C01725
T004963,2025-09-21,Tablet,Electronics,North,Offline,1,19919,19919,Net Banking,C00920
T004964,2025-07-26,Speaker,Accessories,West,Online,5,12919,64595,Credit Card,C02214
T004965,2025-04-05,Laptop,Electronics,East,Online,5,71927,359635,Credit Card,C01734
T004966,2025-08-10,Monitor,Electronics,West,Online,4,20378,81512,Credit Card,C02285
T004967,2025-10-03,Webcam,Accessories,West,Online,4,5225,20900,Cash,C01694
T004968,2025-08-19,Laptop,Electronics,West,Online,5,71545,357725,Cash,C00135
T004969,2025-11-05,Mouse,Accessories,South,Online,4,1160,4640,Credit Card,C00947
T004970,2025-04-29,Smartwatch,Accessories,South,Offline,2,13558,27116,Credit Card,C00160
T004971,2025-09-25,Headphones,Accessories,North,Online,4,2360,9440,Credit Card,C00842
T004972,2025-09-30,Headphones,Accessories,East,Online,5,3048,15240,Credit Card,C01125
T004973,2025-03-05,Monitor,Electronics,North,Offline,4,14252,57008,Net Banking,C01249
T004974,2025-10-25,Speaker,Accessories,South,Offline,4,12667,50668,Cash,C00555
T004975,2025-12-16,Speaker,Accessories,South,Offline,3,7598,22794,UPI,C01389
T004976,2025-01-11,Router,Networking,West,Offline,3,4696,14088,Credit Card,C01342
T004977,2025-04-08,Gaming Chair,Furniture,North,Online,5,8205,41025,Credit Card,C00415
T004978,2025-03-12,Keyboard,Accessories,West,Offline,2,4186,8372,UPI,C01047
T004979,2025-12-30,Gaming Chair,Furniture,South,Online,1,23185,23185,UPI,C00840
T004980,2025-02-27,Power Bank,Accessories,North,Offline,1,4115,4115,Net Banking,C01207
T004981,2025-10-17,Laptop,Electronics,North,Online,5,91582,457910,Cash,C00656
T004982,2025-09-08,Gaming Chair,Furniture,East,Offline,2,26061,52122,Credit Card,C01656
T004983,2025-10-03,Camera,Electronics,South,Online,2,64597,129194,Credit Card,C00777
T004984,2025-02-19,Monitor,Electronics,South,Online,2,18892,37784,UPI,C01796
T004985,2025-12-24,Router,Networking,East,Offline,3,3371,10113,Credit Card,C00979
T004986,2025-08-04,Gaming Chair,Furniture,South,Offline,5,29118,145590,UPI,C00551
T004987,2025-02-21,Smartphone,Electronics,West,Online,1,69941,69941,UPI,C00300
T004988,2025-09-28,Keyboard,Accessories,West,Offline,2,3928,7856,Net Banking,C01321
T004989,2025-03-25,Printer,Electronics,West,Online,5,8335,41675,UPI,C01293
T004990,2025-10-20,Laptop,Electronics,North,Offline,1,81855,81855,UPI,C00588
T004991,2025-05-06,Keyboard,Accessories,West,Offline,3,2425,7275,Credit Card,C01304
T004992,2025-10-23,Monitor,Electronics,South,Online,4,30121,120484,Cash,C02096
T004993,2025-03-13,Camera,Electronics,East,Online,1,85324,85324,Credit Card,C00205
T004994,2025-10-23,Router,Networking,West,Online,1,1660,1660,UPI,C00422
T004995,2025-08-24,Smartphone,Electronics,West,Online,1,16425,16425,Cash,C00974
T004996,2025-02-25,Smartwatch,Accessories,North,Offline,4,3733,14932,UPI,C01986
T004997,2025-12-26,Keyboard,Accessories,South,Offline,2,3111,6222,UPI,C01974
T004998,2025-04-20,Smartwatch,Accessories,East,Offline,4,14152,56608,UPI,C02368
T004999,2025-07-11,Tablet,Electronics,South,Online,1,25801,25801,Credit Card,C00948
T005000,2025-04-03,Headphones,Accessories,West,Online,3,3522,10566,Net Banking,C01704
T005001,2025-12-16,Mouse,Accessories,South,Online,1,1165,1165,Credit Card,C02138
T005002,2025-02-25,Headphones,Accessories,East,Offline,3,1601,4803,UPI,C00550
T005003,2025-03-01,Printer,Electronics,West,Online,5,15747,78735,Cash,C01795
T005004,2025-05-18,Speaker,Accessories,South,Offline,3,6184,18552,UPI,C01794
T005005,2025-02-08,Power Bank,Accessories,East,Online,1,2320,2320,Cash,C02006
T005006,2025-01-28,Gaming Chair,Furniture,West,Offline,4,10390,41560,UPI,C01283
T005007,2025-02-18,Router,Networking,West,Online,1,2405,2405,Cash,C01640
T005008,2025-05-05,Router,Networking,South,Offline,1,3150,3150,UPI,C01711
T005009,2025-01-13,Camera,Electronics,North,Online,5,86653,433265,Credit Card,C01642
T005010,2025-02-05,Smartphone,Electronics,North,Offline,2,47661,95322,UPI,C02159
T005011,2025-04-11,Smartwatch,Accessories,East,Offline,1,9300,9300,Credit Card,C01563
T005012,2025-10-09,Monitor,Electronics,South,Online,5,17716,88580,UPI,C01983
T005013,2025-03-27,Gaming Chair,Furniture,East,Online,4,20459,81836,Credit Card,C00684
T005014,2025-01-04,Smartwatch,Accessories,South,Offline,5,8141,40705,Credit Card,C00023
T005015,2025-08-11,Camera,Electronics,East,Online,5,52554,262770,UPI,C01670
T005016,2025-12-04,Power Bank,Accessories,East,Offline,3,4040,12120,UPI,C01433
T005017,2025-06-15,Monitor,Electronics,South,Offline,2,22271,44542,UPI,C02489
T005018,2025-12-10,Monitor,Electronics,North,Online,2,11801,23602,Net Banking,C01792
T005019,2025-10-05,Printer,Electronics,East,Offline,4,13057,52228,Credit Card,C01936
T005020,2025-05-10,Camera,Electronics,South,Offline,5,46511,232555,Credit Card,C01818
T005021,2025-01-31,Keyboard,Accessories,South,Offline,4,4327,17308,Credit Card,C01359
T005022,2025-01-11,Power Bank,Accessories,South,Offline,4,4509,18036,Cash,C00687
T005023,2025-10-29,Headphones,Accessories,West,Online,2,6379,12758,Cash,C01171
T005024,2025-04-06,Power Bank,Accessories,South,Offline,2,3342,6684,UPI,C00462
T005025,2025-07-09,Speaker,Accessories,South,Online,2,5950,11900,Credit Card,C00629
T005026,2025-07-11,Tablet,Electronics,West,Offline,1,24549,24549,Credit Card,C00752
T005027,2025-09-23,Webcam,Accessories,West,Online,5,8460,42300,UPI,C00666
T005028,2025-05-08,Power Bank,Accessories,North,Online,4,999,3996,Credit Card,C00308
T005029,2025-08-26,Gaming Chair,Furniture,South,Online,5,14996,74980,Cash,C02469
T005030,2025-12-21,Smartwatch,Accessories,East,Online,4,16201,64804,Credit Card,C01869
T005031,2025-04-22,Keyboard,Accessories,West,Offline,4,3375,13500,Net Banking,C00303
T005032,2025-11-12,Tablet,Electronics,West,Online,4,30420,121680,Cash,C00712
T005033,2025-12-09,Smartphone,Electronics,North,Online,4,69164,276656,Net Banking,C00526
T005034,2025-05-25,Mouse,Accessories,North,Online,3,1764,5292,Cash,C00047
T005035,2025-03-06,Speaker,Accessories,North,Online,3,3352,10056,Credit Card,C00760
T005036,2025-09-04,Smartwatch,Accessories,South,Online,1,18263,18263,Credit Card,C00606
T005037,2025-08-11,Printer,Electronics,South,Online,2,18629,37258,UPI,C00106
T005038,2025-11-09,Webcam,Accessories,South,Online,4,3162,12648,Net Banking,C00740
T005039,2025-04-16,Tablet,Electronics,West,Online,5,24734,123670,Credit Card,C00907
T005040,2025-06-30,Gaming Chair,Furniture,North,Online,3,15589,46767,Credit Card,C02206
T005041,2025-07-03,Webcam,Accessories,West,Online,2,1712,3424,Cash,C02419
T005042,2025-08-14,Monitor,Electronics,East,Offline,1,12655,12655,Cash,C00792
T005043,2025-09-22,Keyboard,Accessories,South,Offline,2,1257,2514,UPI,C02044
T005044,2025-10-05,Headphones,Accessories,West,Offline,4,11797,47188,Cash,C02293
T005045,2025-03-30,Power Bank,Accessories,East,Offline,2,3919,7838,Credit Card,C01559
T005046,2025-06-25,Power Bank,Accessories,West,Offline,4,4503,18012,Net Banking,C02165
T005047,2025-01-18,Webcam,Accessories,East,Online,3,4191,12573,Cash,C00070
T005048,2025-04-16,Printer,Electronics,West,Online,3,7994,23982,UPI,C01099
T005049,2025-09-28,Smartwatch,Accessories,West,Offline,4,16866,67464,UPI,C00135
T005050,2025-11-15,Webcam,Accessories,South,Offline,5,6548,32740,Credit Card,C00737
T005051,2025-06-16,Camera,Electronics,West,Online,3,67890,203670,Credit Card,C00138
T005052,2025-01-13,Keyboard,Accessories,West,Online,5,1174,5870,Credit Card,C01877
T005053,2025-12-03,Gaming Chair,Furniture,North,Offline,4,16233,64932,Net Banking,C01438
T005054,2025-02-01,Webcam,Accessories,West,Offline,4,5492,21968,UPI,C01456
T005055,2025-02-09,Webcam,Accessories,South,Online,3,6323,18969,Credit Card,C02288
T005056,2025-05-28,Router,Networking,West,Offline,5,5017,25085,UPI,C00217
T005057,2025-08-06,Printer,Electronics,South,Offline,4,8268,33072,UPI,C02466
T005058,2025-08-07,Mouse,Accessories,North,Online,3,2044,6132,Credit Card,C00387
T005059,2025-03-23,Power Bank,Accessories,South,Offline,4,1739,6956,Cash,C01158
T005060,2025-11-29,Smartwatch,Accessories,North,Offline,2,6438,12876,UPI,C01339
T005061,2025-07-27,Smartphone,Electronics,North,Online,2,59269,118538,Credit Card,C00923
T005062,2025-07-20,Headphones,Accessories,North,Offline,3,7298,21894,Net Banking,C00595
T005063,2025-11-28,Smartphone,Electronics,North,Online,4,34369,137476,UPI,C00036
T005064,2025-02-07,Tablet,Electronics,North,Offline,3,36603,109809,Credit Card,C00829
T005065,2025-07-30,Camera,Electronics,South,Offline,1,31319,31319,Net Banking,C01767
T005066,2025-11-23,Power Bank,Accessories,North,Online,3,4933,14799,Credit Card,C01636
T005067,2025-09-06,Tablet,Electronics,North,Online,3,35940,107820,Net Banking,C00711
T005068,2025-08-15,Headphones,Accessories,North,Offline,2,10042,20084,Cash,C02040
T005069,2025-02-17,Keyboard,Accessories,North,Offline,2,930,1860,UPI,C01166
T005070,2025-01-18,Power Bank,Accessories,North,Online,4,3299,13196,UPI,C02296
T005071,2025-10-22,Tablet,Electronics,East,Offline,3,30688,92064,Credit Card,C02369
T005072,2025-07-15,Camera,Electronics,West,Online,3,66280,198840,Cash,C01548
T005073,2025-07-06,Gaming Chair,Furniture,West,Online,4,22472,89888,Cash,C00723
T005074,2025-12-11,Laptop,Electronics,North,Offline,5,64900,324500,UPI,C01485
T005075,2025-08-12,Laptop,Electronics,North,Offline,4,85671,342684,Credit Card,C02033
T005076,2025-11-14,Printer,Electronics,East,Offline,2,13763,27526,Net Banking,C00323
T005077,2025-12-31,Printer,Electronics,North,Online,2,16960,33920,UPI,C00930
T005078,2025-12-03,Smartwatch,Accessories,East,Online,3,13084,39252,Credit Card,C01837
T005079,2025-08-17,Printer,Electronics,West,Offline,2,16275,32550,UPI,C01161
T005080,2025-03-18,Speaker,Accessories,South,Online,4,10930,43720,Cash,C01418
T005081,2025-07-07,Mouse,Accessories,West,Online,3,2474,7422,Net Banking,C01693
T005082,2025-12-12,Printer,Electronics,South,Offline,4,13825,55300,Cash,C02109
T005083,2025-09-27,Power Bank,Accessories,South,Offline,4,2865,11460,Credit Card,C01974
T005084,2025-04-05,Mouse,Accessories,South,Online,3,1029,3087,Credit Card,C01825
T005085,2025-11-06,Printer,Electronics,North,Online,5,9208,46040,Net Banking,C02376
T005086,2025-05-12,Webcam,Accessories,East,Offline,2,6174,12348,Cash,C02216
T005087,2025-02-08,Smartphone,Electronics,South,Offline,1,56862,56862,Credit Card,C02406
T005088,2025-03-13,Speaker,Accessories,East,Online,1,10745,10745,Cash,C01559
T005089,2025-10-08,Speaker,Accessories,West,Online,1,1622,1622,Credit Card,C01984
T005090,2025-11-29,Monitor,Electronics,South,Online,2,25340,50680,Credit Card,C01848
T005091,2025-06-09,Mouse,Accessories,West,Offline,5,1400,7000,UPI,C00683
T005092,2025-07-06,Keyboard,Accessories,East,Online,4,1686,6744,Credit Card,C02132
T005093,2025-07-10,Smartwatch,Accessories,East,Offline,3,11443,34329,Cash,C02296
T005094,2025-04-30,Headphones,Accessories,West,Online,5,5433,27165,Cash,C00826
T005095,2025-08-08,Mouse,Accessories,East,Online,1,1390,1390,Cash,C01520
T005096,2025-02-22,Tablet,Electronics,West,Offline,2,15556,31112,Cash,C00932
T005097,2025-08-10,Monitor,Electronics,East,Online,2,33477,66954,UPI,C00646
T005098,2025-05-11,Smartphone,Electronics,North,Offline,3,41662,124986,Credit Card,C00193
T005099,2025-08-25,Laptop,Electronics,West,Online,4,79097,316388,Cash,C01724
T005100,2025-09-03,Speaker,Accessories,South,Online,5,6209,31045,Credit Card,C02486
T005101,2025-08-14,Smartphone,Electronics,South,Online,5,39357,196785,Cash,C00500
T005102,2025-07-27,Printer,Electronics,South,Online,5,9580,47900,Cash,C00152
T005103,2025-04-06,Smartwatch,Accessories,East,Online,4,2871,11484,UPI,C00669
T005104,2025-07-19,Speaker,Accessories,West,Offline,4,4324,17296,UPI,C01544
T005105,2025-09-04,Monitor,Electronics,East,Online,4,22592,90368,Cash,C02317
T005106,2025-03-13,Tablet,Electronics,South,Offline,3,32479,97437,Credit Card,C00575
T005107,2025-11-14,Mouse,Accessories,North,Online,2,2293,4586,UPI,C01561
T005108,2025-07-04,Webcam,Accessories,South,Online,1,4903,4903,Net Banking,C02039
T005109,2025-01-06,Smartphone,Electronics,South,Online,4,37537,150148,Credit Card,C02205
T005110,2025-07-25,Monitor,Electronics,South,Offline,2,18383,36766,Credit Card,C02235
T005111,2025-02-01,Gaming Chair,Furniture,North,Online,4,13550,54200,Credit Card,C00317
